E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num,energykj,P_leftM,P_rightM,LprimeuH
0.725150145,0.776923077,0.762883502,3.88E-07,110468973.4,114478191.8,548362.2554,584563.0611,194014.2382,0.521638614,0.31,0.33,0.19,0.26,0.11,212,3966994209,0.053806697,1974.104119,3.41,3.63,12.96,9.12,12.48,5.28,18,,584.5630611,110.4689734,114.4781918,3.88E-01
0.72243514,0.776923077,0.724071291,3.87E-07,108968232.4,115417378.4,547827.1515,583422.759,193725.9533,0.507901863,0.31,0.3,0.21,0.26,0.11,213,3765170714,0.053626053,1972.177746,3.41,3.3,13.29,10.08,12.48,5.28,18,,583.422759,108.9682324,115.4173784,3.87E-01
0.480179024,0.776923077,0.70709277,3.82E-07,115308446,141236021.5,497770.3321,481675.1901,191129.2499,-0.084943042,0.93,0.33,0.21,0.26,0.11,214,3676882404,0.083970754,1791.973196,10.23,3.63,6.14,10.08,12.48,5.28,18,,481.6751901,115.308446,141.2360215,3.82E-01
0.292854079,0.776923077,0.433001723,3.72E-07,87740496.94,136651072.1,455306.3417,402998.7131,185770.3614,-0.195826883,0.31,0.52,0.15,0.72,0.11,215,2251608961,0.108011803,1639.10283,3.41,5.72,10.87,7.2,34.56,5.28,18,,402.9987131,87.74049694,136.6510721,3.72E-01
0.344020085,0.776923077,0.457722217,3.72E-07,89484661.05,129519409.2,467288.1859,424488.4355,186216.1926,-0.049572039,0.28,0.63,0.33,0.5,0.11,216,2380155528,0.09850396,1682.237469,3.08,6.93,9.99,15.84,24,5.28,18,,424.4884355,89.48466105,129.5194092,3.72E-01
0.55413052,0.776923077,0.853400899,3.88E-07,111364091.1,111326161.8,513568.3777,512734.8183,193893.6785,-7.256031304,0.31,0.45,0.15,0.26,0.22,217,4437684677,0.07754209,1848.84616,3.41,4.95,11.64,7.2,12.48,10.56,18,,512.7348183,111.3640911,111.3261618,3.88E-01
0.565329655,0.776923077,0.766263389,3.84E-07,118175543.8,132661970.1,515918.6417,517438.4553,192186.5478,0.111661177,0.84,0.3,0.15,0.26,0.11,218,3984569623,0.072513285,1857.30711,9.24,3.3,7.46,7.2,12.48,5.28,18,,517.4384553,118.1755438,132.6619701,3.84E-01
0.588463309,0.776923077,0.590293449,3.84E-07,104950663.2,118337820.1,520739.9126,527154.5899,192239.284,0.339008378,0.31,0.45,0.15,0.39,0.11,219,3069525936,0.069165642,1874.663685,3.41,4.95,11.64,7.2,18.72,5.28,18,,527.1545899,104.9506632,118.3378201,3.84E-01
0.74911927,0.776923077,0.7853067,3.89E-07,112629821.8,114703035.9,553063.9002,594630.0935,194672.2217,-0.297913382,0.31,0.3,0.15,0.27,0.11,220,4083594842,0.051988661,1991.030041,3.41,3.3,13.29,7.2,12.96,5.28,18,,594.6300935,112.6298218,114.7030359,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,18,,596.0744929,111.9529249,114.2752371,3.89E-01
0.70720855,0.776923077,0.742840829,3.88E-07,114160679.8,118705206.6,544816.3842,577027.5911,193885.4298,0.443645115,0.31,0.45,0.15,0.26,0.11,198,3862772310,0.055872979,1961.338983,3.41,4.95,11.64,7.2,12.48,5.28,18,,577.0275911,114.1606798,118.7052066,3.88E-01
0.377014508,0.776923077,0.803286763,3.90E-07,106443009.5,103799439,474854.3708,438346.0933,194784.7954,-2.316456269,0.31,0.3,0.15,0.26,0.41,221,4177091166,0.110199015,1709.475735,3.41,3.3,13.29,7.2,12.48,19.68,18,,438.3460933,106.4430095,103.799439,3.90E-01
0.605980119,0.776923077,0.721741144,3.88E-07,114068128.8,113553291,524361.0899,534511.6502,193970.8391,0.411201443,0.31,0.52,0.15,0.26,0.17,222,3753053951,0.069918445,1887.699923,3.41,5.72,10.87,7.2,12.48,8.16,18,,534.5116502,114.0681288,113.553291,3.88E-01
0.28730232,0.776923077,0.775300666,3.88E-07,108533068,103864394.6,453987.2363,400666.9745,193873.4882,0.22724399,0.31,0.52,0.15,0.26,0.46,223,4031563461,0.127046121,1634.354051,3.41,5.72,10.87,7.2,12.48,22.08,18,,400.6669745,108.533068,103.8643946,3.88E-01
0.584673271,0.776923077,0.532908771,3.84E-07,98180558.94,115481115.1,519953.0951,525562.7738,192248.8312,0.378258402,0.31,0.3,0.15,0.47,0.11,224,2771125608,0.069742642,1871.831142,3.41,3.3,13.29,7.2,22.56,5.28,18,,525.5627738,98.18055894,115.4811151,3.84E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,18,,571.8071515,115.9938044,118.1859018,3.88E-01
0.752829468,0.776923077,0.923564409,3.89E-07,121268705.1,119992160.6,553788.1035,596188.3764,194709.0178,-14.19913462,0.31,0.52,0.15,0.2,0.11,225,4802534928,0.051594801,1993.637173,3.41,5.72,10.87,7.2,9.6,5.28,18,,596.1883764,121.2687051,119.9921606,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,19,,596.0744929,111.9529249,114.2752371,3.89E-01
0.669419915,0.776923077,0.802895826,3.90E-07,111681725.3,111403779.1,537271.5153,561156.3642,194987.0884,-2.091587153,0.31,0.3,0.15,0.26,0.17,226,4175058298,0.062920949,1934.177455,3.41,3.3,13.29,7.2,12.48,8.16,19,,561.1563642,111.6817253,111.4037791,3.90E-01
0.384451148,0.776923077,0.411314981,3.74E-07,86579841.94,123866986.8,476543.1302,441469.4821,186774.7258,0.066224657,0.31,0.3,0.15,0.72,0.11,227,2138837903,0.091936666,1715.555269,3.41,3.3,13.29,7.2,34.56,5.28,19,,441.4694821,86.57984194,123.8669868,3.74E-01
0.652910602,0.776923077,0.742999085,3.86E-07,110125963.7,119650897.2,533941.8081,554222.4529,192955.4074,0.380772676,0.31,0.52,0.21,0.26,0.11,192,3863595240,0.061379095,1922.190509,3.41,5.72,10.87,10.08,12.48,5.28,19,,554.2224529,110.1259637,119.6508972,3.86E-01
0.53113567,0.776923077,0.735184421,3.87E-07,115043828,120425406.6,508708.6155,503076.9815,193326.6075,0.243753088,0.71,0.33,0.15,0.26,0.17,228,3822958987,0.080034074,1831.351016,7.81,3.63,8.56,7.2,12.48,8.16,19,,503.0769815,115.043828,120.4254066,3.87E-01
0.35571947,0.776923077,0.78275288,3.88E-07,109669660.4,104103773.7,469984.9932,429402.1775,194224.4302,-0.29164748,0.31,0.52,0.15,0.26,0.39,229,4070314976,0.113256664,1691.945975,3.41,5.72,10.87,7.2,12.48,18.72,19,,429.4021775,109.6696604,104.1037737,3.88E-01
0.725150145,0.776923077,0.762883502,3.88E-07,110468973.4,114478191.8,548362.2554,584563.0611,194014.2382,0.521638614,0.31,0.33,0.19,0.26,0.11,212,3966994209,0.053806697,1974.104119,3.41,3.63,12.96,9.12,12.48,5.28,19,,584.5630611,110.4689734,114.4781918,3.88E-01
0.766001327,0.776923077,0.744350469,3.90E-07,113938624.9,116124915,556351.5397,601720.5575,194980.0978,0.537063836,0.31,0.28,0.15,0.26,0.11,230,3870622441,0.050462044,2002.865543,3.41,3.08,13.51,7.2,12.48,5.28,19,,601.7205575,113.9386249,116.124915,3.90E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,19,,596.0744929,111.9529249,114.2752371,3.89E-01
0.582789536,0.776923077,0.629630696,3.85E-07,104821910,120532646.4,519561.5857,524771.6051,192707.9944,0.304199007,0.31,0.49,0.15,0.39,0.11,231,3274079619,0.070905009,1870.421708,3.41,5.39,11.2,7.2,18.72,5.28,19,,524.7716051,104.82191,120.5326464,3.85E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,19,,596.0744929,111.9529249,114.2752371,3.89E-01
0.653779144,0.776923077,0.616525265,3.84E-07,99645094.16,116973834,534117.4986,554587.2404,192026.0336,0.427461357,0.31,0.3,0.35,0.26,0.11,211,3205931376,0.059520207,1922.822995,3.41,3.3,13.29,16.8,12.48,5.28,19,,554.5872404,99.64509416,116.973834,3.84E-01
0.292854079,0.776923077,0.433001723,3.72E-07,87740496.94,136651072.1,455306.3417,402998.7131,185770.3614,-0.195826883,0.31,0.52,0.15,0.72,0.11,215,2251608961,0.108011803,1639.10283,3.41,5.72,10.87,7.2,34.56,5.28,19,,402.9987131,87.74049694,136.6510721,3.72E-01
0.72243514,0.776923077,0.724071291,3.87E-07,108968232.4,115417378.4,547827.1515,583422.759,193725.9533,0.507901863,0.31,0.3,0.21,0.26,0.11,213,3765170714,0.053626053,1972.177746,3.41,3.3,13.29,10.08,12.48,5.28,19,,583.422759,108.9682324,115.4173784,3.87E-01
0.651614538,0.776923077,0.710925047,3.89E-07,110559634.4,110210097.2,533679.5298,553678.106,194734.7771,0.504920274,0.31,0.3,0.15,0.26,0.18,232,3696810247,0.06489085,1921.246307,3.41,3.3,13.29,7.2,12.48,8.64,19,,553.678106,110.5596344,110.2100972,3.89E-01
0.565823734,0.776923077,0.652973009,3.83E-07,112906404.5,130736315.4,516022.0832,517645.9684,191394.163,0.143099792,0.31,0.79,0.21,0.26,0.11,233,3395459644,0.070903047,1857.6795,3.41,8.69,7.9,10.08,12.48,5.28,19,,517.6459684,112.9064045,130.7363154,3.83E-01
0.72243514,0.776923077,0.724071291,3.87E-07,108968232.4,115417378.4,547827.1515,583422.759,193725.9533,0.507901863,0.31,0.3,0.21,0.26,0.11,213,3765170714,0.053626053,1972.177746,3.41,3.3,13.29,10.08,12.48,5.28,19,,583.422759,108.9682324,115.4173784,3.87E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,19,,596.0744929,111.9529249,114.2752371,3.89E-01
0.653779144,0.776923077,0.616525265,3.84E-07,99645094.16,116973834,534117.4986,554587.2404,192026.0336,0.427461357,0.31,0.3,0.35,0.26,0.11,211,3205931376,0.059520207,1922.822995,3.41,3.3,13.29,16.8,12.48,5.28,19,,554.5872404,99.64509416,116.973834,3.84E-01
0.591628814,0.776923077,0.723453928,3.85E-07,121062389.7,137305225.8,521396.166,528484.1019,192691.9495,0.073163413,0.31,0.88,0.15,0.26,0.11,234,3761960425,0.069569172,1877.026197,3.41,9.68,6.91,7.2,12.48,5.28,19,,528.4841019,121.0623897,137.3052258,3.85E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.562314385,0.776923077,0.519587343,3.78E-07,89965753.67,118714331.6,515286.9079,516172.0415,188943.4759,0.312789963,0.31,0.3,0.52,0.26,0.11,235,2701854184,0.066676259,1855.032869,3.41,3.3,13.29,24.96,12.48,5.28,20,,516.1720415,89.96575367,118.7143316,3.78E-01
0.577333711,0.776923077,0.551776845,3.79E-07,91076757.31,119252265.3,518425.9964,522480.1586,189658.0519,0.32063684,0.31,0.3,0.5,0.26,0.11,236,2869239592,0.065834378,1866.333587,3.41,3.3,13.29,24,12.48,5.28,20,,522.4801586,91.07675731,119.2522653,3.79E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.725150145,0.776923077,0.762883502,3.88E-07,110468973.4,114478191.8,548362.2554,584563.0611,194014.2382,0.521638614,0.31,0.33,0.19,0.26,0.11,212,3966994209,0.053806697,1974.104119,3.41,3.63,12.96,9.12,12.48,5.28,20,,584.5630611,110.4689734,114.4781918,3.88E-01
0.53242343,0.776923077,0.82668872,3.89E-07,108464521.3,107208815.9,508981.999,503617.8408,194746.7584,-4.548722983,0.31,0.3,0.15,0.26,0.27,237,4298781346,0.08262013,1832.335196,3.41,3.3,13.29,7.2,12.48,12.96,20,,503.6178408,108.4645213,107.2088159,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.593946327,0.776923077,0.540930413,3.84E-07,98816468.6,113797562.8,521876.0956,529457.4574,192032.3876,0.409978823,0.31,0.3,0.15,0.45,0.11,238,2812838149,0.067965479,1878.753944,3.41,3.3,13.29,7.2,21.6,5.28,20,,529.4574574,98.8164686,113.7975628,3.84E-01
0.384512533,0.776923077,0.474241841,3.78E-07,89527144.16,112007332.5,476557.0452,441495.264,189121.2916,0.224414766,0.31,0.3,0.15,0.62,0.18,239,2466057573,0.09684922,1715.605363,3.41,3.3,13.29,7.2,29.76,8.64,20,,441.495264,89.52714416,112.0073325,3.78E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,20,,596.0744929,111.9529249,114.2752371,3.89E-01
0.643469605,0.776923077,0.762443118,3.87E-07,118727942.9,124793988.2,532028.3195,550257.234,193399.0766,0.294155152,0.31,0.69,0.15,0.26,0.11,240,3964704212,0.063512748,1915.30195,3.41,7.59,9,7.2,12.48,5.28,20,,550.257234,118.7279429,124.7939882,3.87E-01
0.409315089,0.776923077,0.463407494,3.74E-07,87191788.13,120749852.1,482146.4447,451912.3375,187193.3594,0.132650395,0.31,0.3,0.21,0.65,0.11,241,2409718970,0.088250005,1735.727201,3.41,3.3,13.29,10.08,31.2,5.28,20,,451.9123375,87.19178813,120.7498521,3.74E-01
0.42799382,0.776923077,0.441341673,3.76E-07,88154228.46,120248377.2,486313.3993,459757.4043,187969.7032,0.158015457,0.31,0.3,0.19,0.64,0.11,242,2294976699,0.086519688,1750.728238,3.41,3.3,13.29,9.12,30.72,5.28,20,,459.7574043,88.15422846,120.2483772,3.76E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,20,,596.9600141,113.830114,115.2054178,3.90E-01
0.451415475,0.776923077,0.480137319,3.78E-07,89579659.21,120654488.3,491488.5111,469594.4995,189142.4322,0.176022298,0.31,0.3,0.15,0.64,0.11,243,2496714058,0.084835918,1769.35864,3.41,3.3,13.29,7.2,30.72,5.28,20,,469.5944995,89.57965921,120.6544883,3.78E-01
0.475548879,0.776923077,0.767551235,3.90E-07,108112387.7,105284037.9,496764.4951,479730.5291,194965.0383,0.396982652,0.31,0.3,0.15,0.26,0.32,244,3991266423,0.092469752,1788.352182,3.41,3.3,13.29,7.2,12.48,15.36,20,,479.7305291,108.1123877,105.2840379,3.90E-01
